14.30220413,4.372,4.008,4.188,4.056,4.148,2.262,1.305,1.227,1.418,0,2.396,3.056,3.83,3.436,3.436,4.608,4.752,4.556,5.988,5.495789214,5.606252752,6.412,5.772269942,6.713460062,5.965146969,6.36255193,6.901237337,7.034253051,6.943041829,6.634893632,7.49493601,7.374625138,7.270686453,6.275551822,5.72032924,6.120820188,6.010875708,7.602244224,6.2270537,4.890006691,9.016,5.023490817,5.680840136,5.69416612,4.056,3.782,4.148,4.608
13.6022625,3.76,3.396,3.578,3.446,3.536,1.651,1.091,1.169,1.361,2.396,0,0.922,1.697,1.302,1.302,2.476,2.618,2.422,3.854,4.488,4.72,4.28,5.547334501,6.386025925,5.357890033,5.724758808,6.391199142,6.143444293,5.942912441,5.642965791,6.377026744,6.085046835,6.00994545,4.997920045,5.396,5.396,5.888,5.952682822,6.788,5.092,7.06,6.892,6.5,6.5,3.446,3.172,3.536,2.476
14.06607628,4.42,4.056,4.236,4.104,3.564,2.31,1.751,1.829,2.02,3.056,0.922,0,0.7745,0.693086174,0.847576512,1.554,2.240240554,2.221208104,2.932,3.566,3.798,3.358,4.919892538,5.755129182,4.732375487,5.102038288,5.762931269,5.550139446,5.368210728,5.065285364,5.830924337,5.590229853,5.504693964,4.493524146,4.472,4.472,4.968,5.660499178,5.868,4.172,6.136,6.464,6.396,6.396,4.104,3.83,3.564,1.554
14.49046326,5.196,4.832,5.012,4.88,4.34,3.084,2.526,2.604,2.794,3.83,1.697,0.7745,0,0.3945,0.3945,2.33,2.47,2.274,3.706,4.34,4.572,4.132,5.856,5.431552529,4.66,4.879278207,5.498938462,5.430698107,5.296155418,4.988900861,5.813928159,5.659839593,5.559260835,3.912,5.248,5.248,5.74,5.955233573,6.64,4.944,6.912,7.236,4.812740745,4.819978962,4.88,4.604,4.34,2.33
14.64479256,4.963750236,4.436,4.616,4.484,3.944,2.69,2.13,2.208,2.4,3.436,1.302,0.693086174,0.3945,0,0.156328956,1.934,2.076,1.88,3.312,3.946,4.176,3.738,5.46,5.13664262,4.264,6.16,5.189309452,5.107500958,4.974195094,4.88,5.496175934,5.355527962,5.25218246,4.256523046,4.852,4.852,5.348,5.723340741,6.248,4.552,6.516,6.844,4.836401131,4.842105354,4.484,4.212,3.944,1.934
14.77396011,5.114732857,4.436,4.616,4.484,3.944,2.69,2.13,2.208,2.4,3.436,1.302,0.847576512,0.3945,0.156328956,0,1.934,2.076,1.88,3.312,3.946,4.176,3.738,5.46,5.014822153,4.264,6.16,5.081898091,5.038390726,4.918569591,4.88,5.455082721,5.339802367,5.232308441,4.243213979,4.852,4.852,5.348,5.774599742,6.248,4.552,6.516,6.844,4.982893598,4.988338329,4.484,4.212,3.944,1.934
14.04828167,4.732,4.368,4.548,4.416,2.01,3.63,3.306,3.384,3.574,4.608,2.476,1.554,2.33,1.934,1.934,0,1.219,1.363057259,2.456,3.09,3.32,2.882,4.604,5.416200224,4.246554885,5.3,5.300248356,4.840394603,4.28,4.024,4.975157071,4.296,4.296,3.562167347,3.996,3.996,4.488,6.156,5.388,3.694,5.66,5.984,5.916,5.916,4.416,4.144,2.01,0.006066949
14.63136482,5.513096623,4.95613131,5.111143489,5.224267556,3.23,4.006,3.446,3.524,3.716,4.752,2.618,2.240240554,2.47,2.076,2.076,1.219,0,0.402868916,2.122,2.756,2.586,2.548,4.272,5.564,3.074,4.968,5.508,4.768,3.944,3.688,4.508,3.564,3.564,1.925,3.26,3.26,3.754,5.424,4.656,2.958,4.924,5.252,5.184,5.184,5.223466145,5.030227157,3.23,1.219
14.926548,5.77082834,5.203233377,5.366738244,5.460600728,3.032,3.81,3.25,3.328,3.52,4.556,2.422,2.221208104,2.274,1.88,1.88,1.363057259,0.402868916,0,1.834,2.468,2.298,2.26,3.982,5.276,2.786,4.68,5.22,4.48,3.656,3.4,4.22,3.274,3.274,2.273818804,2.972,2.972,3.466,5.136,4.368,2.67,4.636,4.964,4.896,4.896,5.459649538,5.254002344,3.032,1.357100607
16.00963211,7.059349591,6.485305344,6.654554405,6.733348063,4.464,5.322855835,4.684,4.76,4.952,5.988,3.854,2.932,3.706,3.312,3.312,2.456,2.122,1.834,0,0.761908818,1.008,0.521835042,2.148,3.442,1.700946196,2.846,3.384,2.65,2.19926364,1.89116276,2.39,3.406,3.406,1.768,3.104,3.104,3.598,5.268,4.676,2.98,4.944,5.253387963,5.713434881,5.70715344,6.73227259,6.516283796,4.464,2.456
16.4462719,7.729329359,7.163041774,7.325549192,7.420286338,5.2166914,6.070333071,5.471946972,5.31925499,5.087571457,5.495789214,4.488,3.566,4.34,3.946,3.946,3.09,2.756,2.468,0.761908818,0,0.37425,0.888891994,2.428,3.722,1.231,2.29,2.828,2.072,1.248,0.9915,1.813,2.772,2.772,1.452472104,2.47,2.47,2.964,4.632,5.056,3.612,5.564,5.77631051,6.186271211,6.177705771,7.419322516,7.211766013,5.226274575,3.09
16.33201218,7.675616349,7.115601182,7.273126848,7.379224676,5.173386123,6.094274911,5.528309979,5.38135852,5.158954781,5.606252752,4.72,3.798,4.572,4.176,4.176,3.32,2.586,2.298,1.008,0.37425,0,1.081,2.802,4.096,1.605,2.4,2.938,2.182,1.359,1.102,1.923,2.398,2.398,1.188098169,2.096,2.096,2.59,4.26,4.68,3.442,5.188,5.65083128,6.040540609,6.031175646,7.378346941,7.177680188,5.182985452,3.32
16.35513496,7.366744322,6.785164176,6.962083769,7.020272999,4.849431238,5.493551946,4.816820345,5.216,5.408,6.44,4.308,3.386,4.16,3.766,3.766,2.91,2.576,2.288,0.454,0.888891994,1.055,0,1.722,3.014,1.382277487,2.42,2.958,2.696,2.293981334,1.993723092,2.944855568,3.454,3.454,2.228091988,3.152,3.152,3.644,5.312,5.128,3.434,5.4,5.684498082,6.167025751,6.161747838,7.019049428,6.791930906,4.858800417,2.91
17.95458794,9.130100119,8.540348689,8.729535584,8.748399131,6.648825157,7.008335052,6.206042281,6.020744926,5.735785084,5.772269942,5.547334501,4.919892538,5.884,5.488,5.488,4.632,4.3,4.01,2.176,2.402,2.776,1.722,0,1.293,1.197,2.514,3.054,4.38,3.556,3.338,4.12,5.176,5.176,3.536,4.942346956,4.93839668,5.46053513,6.226570489,6.569947558,5.713864005,6.21417621,7.63541555,8.134286939,8.129619376,8.74690403,8.500910384,6.65779732,4.632
18.48866653,9.897722471,9.311575794,9.494217138,9.53420142,7.390456391,7.869833693,7.095363689,6.913318007,6.633401866,6.713460062,6.386025925,5.755129182,5.431552529,5.13664262,6.781129,5.416200224,5.592,5.304,3.468,3.696,4.07,3.014,1.293,0,2.49,2.94,2.58,4.804,3.982,4.24,4.548,5.892,5.892,4.832,5.229396406,5.142912899,5.72965414,6.258772599,6.89600462,6.192866992,6.862825792,8.225702224,8.680839493,8.673974613,9.53284011,9.295563293,7.399694406,5.41150788
17.42001724,8.736950574,8.15785835,8.332063264,8.396915209,6.216920688,6.865588284,6.163329974,5.99232227,5.730401141,5.965146969,5.357890033,4.732375487,4.684,4.292,4.292,4.246554885,3.102,2.814,1.700946196,1.206,1.58,1.382277487,1.197,2.49,0,1.895,2.434,3.222,2.398,2.14,2.962,3.978,3.978,2.34,3.676,3.676,4.168,5.036533735,5.568738223,4.873844005,5.614364779,6.937956339,7.37467768,7.367099798,8.395729058,8.171001267,6.226360196,4.241396426
17.62844086,9.060486114,8.484809472,8.655613955,8.729313128,6.539892307,7.234102443,6.544520658,6.375231397,6.115918942,6.36255193,5.724758808,5.102038288,4.879278207,6.18,6.18,5.324,4.984,4.696,2.868,2.29,2.4,2.42,2.514,2.94,1.895,0,0.77181962,1.865,1.470173114,1.298,2.180753402,2.95,2.95,3.16,4.496,4.496,4.992,5.022661972,5.701815483,5.087402488,5.900786236,7.189710995,7.604179564,7.595615967,8.728187805,8.507886126,6.549390077,5.324
18.27131653,9.790815823,9.211633923,9.385928297,9.450079472,7.270757724,7.895324721,7.170692501,6.99563655,6.72685686,6.901237337,6.391199142,5.762931269,5.498938462,5.189309452,5.081898091,5.300248356,5.524,5.236,3.406,2.828,2.938,2.958,3.054,2.58,2.434,0.77181962,0,2.404,1.980371192,1.837,2.602363993,3.49,3.49,3.7,5.036,5.036,5.266749775,5.674181818,6.454305105,5.8591489,6.65758197,7.958659657,8.375842982,8.367319755,9.448883298,9.223233386,7.280199192,5.295102512
17.46561432,9.210919561,8.656579132,8.809952769,8.924434346,6.719169617,7.641226479,7.047494893,6.893712021,6.659066173,7.034253051,6.143444293,5.550139446,5.430698107,5.107500958,5.038390726,4.840394603,4.768,4.48,2.65,2.072,2.182,2.722,4.38,4.804,3.248,1.865,2.404,0,0.824,1.081,1.087317559,1.789,1.789,2.944,4.28,4.28,4.772,3.648,5.246562455,4.891938069,5.94045839,7.076254363,7.407723276,7.395973225,8.923611949,8.726966477,6.728767012,4.834547737
17.10822678,8.891780751,8.346654919,8.493526559,8.621562682,6.421703099,7.424941189,6.876045949,6.730296776,6.50863699,6.943041829,5.942912441,5.368210728,5.296155418,4.974195094,4.918569591,4.28,3.944,3.656,2.19926364,1.248,1.359,2.293981334,3.556,3.982,2.424,1.470173114,1.980371192,0.824,0,0.308157042,0.734191932,1.91,1.91,2.12,3.454,3.454,3.948,3.77,6.04,4.8,5.601514799,6.68527858,6.994081957,6.981593338,8.620848811,8.433278214,6.431271591,4.28
16.95025444,8.62750537,8.078298917,8.227972821,8.350409109,6.147777301,7.128329582,6.572266997,6.425597985,6.202686805,6.634893632,5.642965791,5.065285364,4.988900861,4.88,4.88,4.024,3.688,3.4,1.89116276,0.9915,1.102,1.993723092,3.364,4.24,2.166,1.298,1.837,1.081,0.308157042,0,0.8215,2.166,2.166,1.862,3.198,3.198,3.692,4.026,5.784,4.544,5.345698365,6.462504092,6.790444281,6.77864671,8.349652155,8.15856331,6.157360736,4.024
17.06124115,9.120489878,8.595218861,8.729263176,8.88158316,6.705239695,7.827851759,7.34040835,7.205197676,7.000044618,7.49493601,6.377026744,5.830924337,5.813928159,5.496175934,5.455082721,4.975157071,4.508,4.22,2.39,1.813,1.923,2.464,4.12,4.548,2.988,2.180753402,2.602363993,1.087317559,0.734191932,0.8215,0,1.529,1.529,2.684,4.02,4.02,4.512,3.39,6.604,5.364,5.815164266,6.770768301,7.015553765,7.001003773,8.881067774,8.710480582,6.714677678,4.969097623
16.3813839,8.55112237,8.050049888,8.169695895,8.34661941,6.216863735,7.474068173,7.079209124,6.961554737,6.784572378,7.374625138,6.085046835,5.590229853,5.659839593,5.355527962,5.339802367,4.296,3.564,3.274,3.406,2.772,2.398,3.48,5.2,5.892,4.004,2.95,3.49,1.789,1.91,2.166,1.529,0,0.176397246,1.638,2.812,2.812,3.306,2.425504176,5.396,4.204,5.263426409,6.085906168,6.277742691,6.261759355,8.34632101,8.195460114,6.226031084,4.296
16.43975258,8.540518894,8.032912378,8.156313467,8.327122443,6.184058488,7.412919638,6.999517979,6.878479672,6.696191157,7.270686453,6.00994545,5.504693964,5.559260835,5.25218246,5.232308441,4.296,3.564,3.274,3.406,2.772,2.398,3.48,5.2,5.892,4.004,2.95,3.49,1.789,1.91,2.166,1.529,0.176397246,0,1.638,2.812,2.812,3.306,2.561965772,5.396,4.204,5.245008744,6.106359567,6.315880529,6.300388381,8.326769726,8.170942198,6.193301817,4.296
15.90183544,7.617934281,7.095502789,7.22759465,7.383846664,5.2173166,6.407181948,5.987229059,5.866685065,5.68633331,6.275551822,4.997920045,4.493524146,3.912,4.256523046,4.243213979,3.562167347,1.925,2.273818804,1.768,1.452472104,1.188098169,2.228091988,3.562,4.856,2.366,3.16,3.7,2.944,2.12,1.862,2.684,1.638,1.638,0,1.723331694,1.336,1.83,3.498,3.92,2.726,4.428,5.288485573,5.565662243,5.552356635,7.383373531,7.217115589,5.226683969,3.556116384
14.46346188,6.121437293,5.641107259,5.748532398,5.94482248,6.004,5.333061309,5.130621329,5.055392842,4.948919587,5.72032924,5.396,4.472,5.248,4.852,4.852,3.996,3.26,2.972,3.104,2.47,2.096,3.176,4.942346956,5.229396406,3.702,4.496,5.036,4.28,3.454,3.198,4.02,2.812,2.812,1.723331694,0,0.449603147,0.49375,2.468,2.584,1.391,3.092,3.418,3.352,3.352,5.944719754,5.813747299,6.004,3.996
14.70475483,6.551268275,6.077786808,6.181683019,6.382920997,6.004,5.779401365,5.561981104,5.482304928,5.36781125,6.120820188,5.396,4.472,5.248,4.852,4.852,3.996,3.26,2.972,3.104,2.47,2.096,3.176,4.93839668,5.142912899,3.702,4.496,5.036,4.28,3.454,3.198,4.02,2.812,2.812,1.336,0.449603147,0,0.666341562,2.468,2.584,1.901592278,3.092,3.418,4.205526717,4.189907205,6.382860921,6.255637188,6.004,3.996
14.14893246,6.016748402,5.568592661,5.658986883,5.87866719,6.5,5.455507197,5.337712825,5.278957719,5.197964999,6.010875708,5.888,4.968,5.74,5.348,5.348,4.488,3.754,3.466,3.598,2.964,2.59,3.67,5.46053513,5.72965414,4.196,4.992,5.266749775,4.772,3.948,3.692,4.512,3.306,3.306,1.83,0.49375,0.666341562,0,1.975,2.452,1.259,2.96,3.286,3.22,3.22,5.878792271,5.770256815,6.5,4.488
14.59378052,7.367481211,6.972147778,7.037431388,7.286837723,5.464685483,7.037012994,6.942524573,6.884133458,6.800750474,7.602244224,5.952682822,5.660499178,5.955233573,5.723340741,5.774599742,6.156,5.424,5.136,5.268,4.632,4.26,5.34,6.226570489,6.258772599,5.036533735,5.022661972,5.674181818,3.648,3.77,4.026,3.39,2.425504176,2.561965772,3.498,2.468,2.468,1.975,0,4.428,3.234,4.936,5.26,5.196,5.196,7.28726745,7.208849634,5.472032887,6.156
13.17339325,5.317610302,4.947851293,4.999884059,5.263099129,7.4,5.275144828,5.364164416,5.347933958,5.333080475,6.2270537,6.788,5.868,6.64,6.248,6.248,5.388,4.656,4.368,4.676,5.056,4.68,5.104,6.569947558,6.89600462,5.568738223,5.701815483,6.454305105,5.246562455,6.04,5.784,6.604,5.396,5.396,3.92,2.584,2.584,2.452,4.428,0,1.697,3.398,3.724,3.658,3.658,5.263703082,5.205919882,7.4,5.388
13.40127182,5.068,5.588,5.768,5.568,5.704,6.48,5.92,6,6.192,4.890006691,5.092,4.172,4.944,4.552,4.552,3.694,2.958,2.67,2.98,3.612,3.442,3.406,5.713864005,6.192866992,4.873844005,5.087402488,5.8591489,4.891938069,4.8,4.544,5.364,4.204,4.204,2.726,1.391,1.901592278,1.259,3.234,1.697,0,1.966,2.292,2.224,2.224,5.568,5.364,5.704,3.694
12.76836205,4.936,5.456,5.636,5.436,7.668,6.936,7.708,7.788,7.976,9.016,7.06,6.136,6.912,6.516,6.516,5.66,4.924,4.636,4.944,5.564,5.188,5.372,6.21417621,6.862825792,5.614364779,5.900786236,6.65758197,5.94045839,5.601514799,5.345698365,5.815164266,5.263426409,5.245008744,4.428,3.092,3.092,2.96,4.936,3.398,1.966,0,1.749,2.092,2.092,5.436,5.232,7.668,5.66
11.62776279,3.424,3.946,4.128,3.928,6.22,5.424,6.196,6.276,6.468,5.023490817,6.892,6.464,7.236,6.844,6.844,5.984,5.252,4.964,5.253387963,5.77631051,5.65083128,5.684498082,7.63541555,8.225702224,6.937956339,7.189710995,7.958659657,7.076254363,6.68527858,6.462504092,6.770768301,6.085906168,6.106359567,5.288485573,3.418,3.418,3.286,5.26,3.724,2.292,1.749,0,0.5825,0.5825,3.928,3.72,6.22,5.984
11.29201317,3.032,3.552,3.734,3.534,5.824,5.032,5.804,5.884,6.072,5.680840136,6.5,6.396,4.812740745,4.836401131,4.982893598,5.916,5.184,4.896,5.713434881,6.186271211,6.040540609,6.167025751,8.134286939,8.680839493,7.37467768,7.604179564,8.375842982,7.407723276,6.994081957,6.790444281,7.015553765,6.277742691,6.315880529,5.565662243,3.352,4.205526717,3.22,5.196,3.658,2.224,2.092,0.5825,0,0.023866889,3.534,3.328,5.824,5.916
11.30061626,3.032,3.552,3.734,3.534,5.824,5.032,5.804,5.884,6.072,5.69416612,6.5,6.396,4.819978962,4.842105354,4.988338329,5.916,5.184,4.896,5.70715344,6.177705771,6.031175646,6.161747838,8.129619376,8.673974613,7.367099798,7.595615967,8.367319755,7.395973225,6.981593338,6.77864671,7.001003773,6.261759355,6.300388381,5.552356635,3.352,4.189907205,3.22,5.196,3.658,2.224,2.092,0.5825,0.023866889,0,3.534,3.328,5.824,5.916
10.91940117,0.50225,0.315852291,0.424,0.002603391,2.772,1.977,2.75,2.828,3.02,4.056,3.446,4.104,4.88,4.484,4.484,4.416,5.223466145,5.459649538,6.73227259,7.419322516,7.378346941,7.019049428,8.74690403,9.53284011,8.395729058,8.728187805,9.448883298,8.923611949,8.620848811,8.349652155,8.881067774,8.34632101,8.326769726,7.383373531,5.944719754,6.382860921,5.878792271,7.28726745,5.263703082,5.568,5.436,3.928,3.534,3.534,0,0.27375,2.772,4.416
11.15112019,0.755648761,0.370015889,0.519344581,0.27375,2.498,1.703,2.478,2.556,2.746,3.782,3.172,3.83,4.604,4.212,4.212,4.144,5.030227157,5.254002344,6.516283796,7.211766013,7.177680188,6.791930906,8.500910384,9.295563293,8.171001267,8.507886126,9.223233386,8.726966477,8.433278214,8.15856331,8.710480582,8.195460114,8.170942198,7.217115589,5.813747299,6.255637188,5.770256815,7.208849634,5.205919882,5.364,5.232,3.72,3.328,3.328,0.27375,0,2.498,4.144
12.45535946,3.088,2.724,2.904,2.772,0.009599666,1.987,2.842,2.92,3.112,4.148,3.536,3.564,4.34,3.944,3.944,2.01,3.23,3.032,4.464,5.226274575,5.182985452,4.858800417,6.65779732,7.399694406,6.226360196,6.549390077,7.280199192,6.728767012,6.431271591,6.157360736,6.714677678,6.226031084,6.193301817,5.226683969,6.004,6.004,6.5,5.472032887,7.4,5.704,7.668,6.22,5.824,5.824,2.772,2.498,0,2.01
14.05141163,4.732,4.368,4.548,4.416,2.01,3.63,3.306,3.384,3.574,4.608,2.476,1.554,2.33,1.934,1.934,0.006066949,1.219,1.357100607,2.456,3.09,3.32,2.882,4.604,5.41150788,4.241396426,5.3,5.295102512,4.834547737,4.28,4.024,4.969097623,4.296,4.296,3.556116384,3.996,3.996,4.488,6.156,5.388,3.694,5.66,5.984,5.916,5.916,4.416,4.144,2.01,0
